left_dist,right_dist,left_curve,right_curve,left_ear,right_ear,label
-2.8611163617069573,-2.808708785878324,0.002384659418834048,0.002190065155875303,0.2948730659930045,0.2811808210344683,attentive_no_understanding
-1.8898840919069233,-1.6966696022355028,0.03663762272757295,0.04772927885008423,0.3601416034979223,0.3586789443630886,attentive_no_understanding
-2.973000057850647,-3.3420346060241912,0.05812210829756352,0.047530848077999566,0.2713709122746828,0.24760064573102977,attentive_no_understanding
-2.693778721451134,-2.63141867778744,0.0021383031805442816,0.0025154337249214303,0.29519892002075365,0.3036338261737765,attentive_no_understanding
-2.0937845697610364,-2.2939211339631833,0.001948277630595447,0.0016157772409190606,0.32884897759616377,0.3322962678228183,attentive_no_understanding
-2.230159363659144,-2.292935318883832,0.002018861350637198,0.001791240427954128,0.32659278254668467,0.3215491103131773,attentive_no_understanding
-2.907257569965437,-3.4218323746171966,0.0338254511799737,0.030565402736348585,0.1846720049447123,0.16036897305227038,attentive_no_understanding
-2.005202794198677,-2.1227083976894674,0.0020680570042601867,0.0017728421072623077,0.35481247719833114,0.3575517757190227,attentive_no_understanding
-2.6323223483633034,-2.559058314640466,0.0010669933289346118,0.0013504649967057063,0.254200970929139,0.267870216425822,attentive_no_understanding
-2.3426959723924488,-2.083358822725127,0.0015261972565100816,0.0015268757961043457,0.299413231341891,0.3063038537098011,attentive_no_understanding
-3.263195248464248,-2.8200906499711382,0.031953708647708724,0.03809318159651228,0.17240398464182832,0.19757959872752637,attentive_no_understanding
-2.499609311159396,-2.5538709907274098,0.0012218556733785198,0.0009384453031682085,0.25279923727685183,0.24876522913410742,attentive_no_understanding
-2.7832117596377337,-2.861214655596574,0.028169233146522414,0.023091321580251706,0.23325231761012555,0.22676563058713747,attentive_no_understanding
-2.269350409801861,-2.3177138325568523,0.002007908716338057,0.0017664748354855489,0.32342307737375525,0.31537408648653326,attentive_no_understanding
-2.3910316599868895,-2.497043002964722,0.0010621437531688593,0.0013364947292401703,0.2701941948803916,0.28150605743980234,attentive_no_understanding
-3.2329428162126645,-3.1460869417233055,0.02758335681994967,0.024417820329277723,0.2426350754349731,0.23559712422173104,attentive_no_understanding
-3.145082599266186,-3.3447896656553153,0.002568237792087064,0.0020022355656902184,0.2656241165012965,0.24520278243030982,attentive_no_understanding
-1.9828855449016412,-2.0944061468305923,0.0014933282866235447,0.001223863548851571,0.32933617230773965,0.31832854807367106,attentive_no_understanding
-3.0518171755667347,-3.067591900283797,0.0011511762850896748,0.0011937512848616497,0.2509216112736727,0.27973693370906777,attentive_no_understanding
-3.2104601717525947,-2.6316100774903592,0.0013313089545394442,0.0015167012451388002,0.17285707713929988,0.20374605578473234,attentive_no_understanding
-1.908324182595245,-1.7361704257091397,0.0351335095456943,0.044008179234627375,0.33655633528342216,0.340361749255503,attentive_no_understanding
-2.1375491131109596,-2.337871416699443,0.0019498303212190885,0.0016177719719249006,0.3244381329337248,0.32870185674233887,attentive_no_understanding
-2.7750816026876013,-2.9009034916743404,0.001240847132711847,0.000948394229223009,0.2359553446969894,0.22051175545292662,attentive_no_understanding
-2.794070077000824,-2.823034937274139,0.002125561508203548,0.002341765321516595,0.2778353129052258,0.2898383098979899,attentive_no_understanding
-1.6465764224936499,-1.6964459289185776,0.0016616833617720769,0.0014628113881444643,0.3184075607067515,0.36562360378569486,attentive_no_understanding
-2.964630005836775,-2.895353251491397,0.0023682334370799534,0.002195480009129922,0.28186300218218846,0.2757128197575695,attentive_no_understanding
-2.0424467466622285,-2.2744491850171076,0.03803349176850472,0.034468001383499466,0.2770347495767181,0.2781896920796848,attentive_no_understanding
-3.0005085582272804,-2.8516841190628397,0.0648641912853409,0.08612425312671594,0.27865287710196573,0.2960489454170666,attentive_no_understanding
-2.0168243541294353,-1.827031927962046,0.03480484867865249,0.04567739325180353,0.3152021091373633,0.33386928247396014,attentive_no_understanding
-2.141439639859224,-2.252786482317073,0.0015872217879178041,0.0013841446065894054,0.3068301747480629,0.2885923248077445,attentive_no_understanding
-1.580827669557306,-1.7104935891354496,0.0025089803737082216,0.0016092277609809345,0.3544925415909242,0.3700734318558607,attentive_no_understanding
-2.0867610503996072,-2.1169707830822766,0.03637226725040907,0.033299817995417744,0.3112428793394536,0.3097968825686681,attentive_no_understanding
-3.401578223192123,-3.263537027017362,0.0510886734417295,0.06353296315668201,0.24612223844790176,0.262549093766419,attentive_no_understanding
-2.7946954112107867,-2.750135203723688,0.0011292240921537654,0.0008300990835515174,0.3018782831347935,0.2770703946607354,attentive_no_understanding
-2.9663902245043294,-2.92184793448794,0.0023422879785477647,0.002680884849360589,0.2766056400924957,0.28690843307577235,attentive_no_understanding
-3.013119312569617,-2.8357860156330386,0.0614119697762053,0.07841272229752094,0.2961964806434946,0.31971497582494973,attentive_no_understanding
-1.9800013192872092,-2.034083979287177,0.0013814536170209692,0.0013264878770867718,0.3166888780308888,0.30971386790951355,attentive_no_understanding
-1.8301382116354312,-1.9224998119666186,0.0383498736557494,0.0352288684320113,0.29524141827822975,0.3281362773490237,attentive_no_understanding
-2.0299938108763116,-2.2602643882687,0.0014681434159054699,0.0013407461280437708,0.24141645874025341,0.22757198084261102,attentive_no_understanding
-2.155999887899875,-2.2531613167316644,0.0016040156692017076,0.0014352101881703815,0.30858432516247014,0.29470694715583606,attentive_no_understanding
-2.71043976761556,-2.9682143636163074,0.09091299144696253,0.05832964134271475,0.3054794817446863,0.27081242529620764,attentive_no_understanding
-2.486777544061047,-2.5907009657898508,0.04980341394387268,0.043862377180054535,0.298553382348097,0.2864390638917638,attentive_no_understanding
-3.0916789679928387,-2.693509697357206,0.035864369091924246,0.03278075820545751,0.18728471536864696,0.20356330558150576,attentive_no_understanding
-3.0274280349842804,-2.983474663388933,0.0026467945418061508,0.002970501835628302,0.2772675714043557,0.28259244668347205,attentive_no_understanding
-2.552190775762354,-2.4076409604329965,0.0010736666109227475,0.0013706539542105774,0.26349334793280454,0.2799372115416121,attentive_no_understanding
-2.818889237166528,-2.738896823428463,0.025800646572907104,0.03170004794907037,0.2385600960512454,0.25281652021514206,attentive_no_understanding
-2.56011763325692,-2.9194423198207256,0.00160925576301075,0.0016272378702655613,0.24365286579967524,0.2244344891028293,attentive_no_understanding
-2.2017454211402625,-2.364080508078827,0.0015757313356170503,0.0015597559330664697,0.22903516424365764,0.21811350312510322,attentive_no_understanding
-3.050935185032913,-2.964601887853668,0.0011449294276543013,0.0008223659246555546,0.27935745246749666,0.2641305783596887,attentive_no_understanding
-3.0393885762621182,-2.426805209026394,0.031857320383404934,0.03925361613661939,0.1943366730222487,0.2289709730013755,attentive_no_understanding
-2.4268532897700155,-2.7345520191318227,0.0015786062094309632,0.0013676690550600277,0.21927470677150768,0.20156263007612535,attentive_no_understanding
-2.7551733531783604,-2.808703656981866,0.0012575003205404155,0.0010669537918279275,0.23800208900374345,0.2324042989743269,attentive_no_understanding
-3.321489465016918,-3.8871698943223914,0.0015348131461409965,0.0013217232720457211,0.1787044280819241,0.15169019648605764,attentive_no_understanding
-2.8323512536428,-2.9827307920578408,0.0026132390647864005,0.00302198406483264,0.301257893646384,0.3044778379228986,attentive_no_understanding
-2.4001696079393335,-2.525980965927329,0.04651838062509796,0.05420434188227832,0.27003530850864654,0.2707897376838686,attentive_no_understanding
-2.5227734831348974,-2.6120432245422376,0.05040383336496685,0.04413615934486297,0.2953309492497429,0.28502100811854114,attentive_no_understanding
-2.4410851126196347,-2.4539127727348946,0.002116056603900836,0.0022668494789869673,0.27267611949151443,0.2750972799249444,attentive_no_understanding
-2.204011271057127,-2.05869440287339,0.0016914322727504553,0.0019497845807597896,0.3470799958243744,0.3317495526079776,attentive_no_understanding
-3.110394999474735,-3.0700373162232073,0.0023250059220840773,0.0025939839912070143,0.2623463152895062,0.268975328577903,attentive_no_understanding
-1.9864585901578382,-1.8256431588237463,0.03648007836250224,0.04617833618351861,0.32730260523765037,0.3362341581536195,attentive_no_understanding
-2.0779823801270934,-1.9288299642959992,0.0014948712386433159,0.0017134979432540175,0.31993822554587703,0.29050552407279356,attentive_no_understanding
-2.636984942563018,-2.561754698920009,0.0010628950704008476,0.0013546748355775825,0.2506416221884964,0.26606971445217603,attentive_no_understanding
-2.7183479994801054,-2.799659093947759,0.0032186738095851823,0.002408815948163786,0.3153410526561986,0.3016342048544323,attentive_no_understanding
-1.9341743959550741,-1.7986260825144378,0.001783354987135131,0.0022244774635232925,0.39284468578241616,0.3829691659401976,attentive_no_understanding
-3.432315407486643,-3.211546884209522,0.05993047795093389,0.048474138488587684,0.24527330755005586,0.24397385911964614,attentive_no_understanding
-2.2039323370556723,-2.6491633714307374,0.0016191625930651354,0.001379032417882142,0.23482499875067836,0.2131720211701787,attentive_no_understanding
-3.176627955849714,-3.2675605772399807,0.07064748345945647,0.060122283927562456,0.2613877986852038,0.25678903559558675,attentive_no_understanding
-2.855478497074693,-2.8747147902894925,0.0015592428398188078,0.0013729865658637815,0.19490988298579567,0.19101911698267093,attentive_no_understanding
-3.291125263437217,-2.7133648758084403,0.0012830193758870702,0.0014763190171937241,0.1664334352660267,0.1959438738926466,attentive_no_understanding
-3.0686553314635314,-3.096136021291377,0.002545332158956801,0.0022044443044839136,0.25963615052115224,0.25338076185234304,attentive_no_understanding
-2.237924529625031,-2.409353052556936,0.0015831516596432834,0.001564494886394534,0.22729399943057157,0.21576934553897067,attentive_no_understanding
-3.2159087470355847,-2.7748268100903206,0.0013247016618756816,0.0015624046960487005,0.1804007076169964,0.20623409352364844,attentive_no_understanding
-2.192608222851359,-2.218914316471318,0.0019004752626351463,0.0015348371635493612,0.30620086692110804,0.2932127345365848,attentive_no_understanding
-2.740072363218166,-2.849523854205317,0.0012426315771302571,0.0009466961616657329,0.2396044192412341,0.2245278590313312,attentive_no_understanding
-2.7778041303238257,-2.7998799037966204,0.0021161000276288815,0.002334509898152588,0.27825819863704176,0.2908832246460892,attentive_no_understanding
-2.2772017277315997,-2.327316347524648,0.0019909903054325276,0.0017787272909777759,0.3220915184065594,0.3156867137342396,attentive_no_understanding
-2.0562313130692322,-2.2403027115112892,0.002000762117977521,0.0016394667416202878,0.321490778807188,0.3249816219067389,attentive_no_understanding
-2.892050770638527,-3.0182246873136704,0.0016311354078692324,0.0016709927690920908,0.22189386307296796,0.22371892261687196,attentive_no_understanding
-2.0646279043760263,-2.191152517263806,0.0020964614064658644,0.001740183014722983,0.34824596645679434,0.3455003410636646,attentive_no_understanding
-2.6904944051352015,-2.9840529627097783,0.0772212707819184,0.058525234103610706,0.30994790122042204,0.28149787400645854,attentive_no_understanding
-2.631470967211062,-2.7394243918039662,0.001244992179524943,0.0009410598481501447,0.24719739146773853,0.23106369154437056,attentive_no_understanding
-1.8996704731697063,-2.1283849749556056,0.0014468273718362375,0.0013219998551617443,0.32895483382215407,0.3064989169902178,attentive_no_understanding
-2.7175951974590107,-2.7998227985337105,0.003231226878552076,0.0024156683385026007,0.31593891347475217,0.3022474569152387,attentive_no_understanding
-2.065263932491386,-2.194472789355474,0.002099348983239206,0.0017342144631491319,0.34848972110109694,0.345642387585464,attentive_no_understanding
-3.125338193163887,-3.2746936159948024,0.002560247506510166,0.0019798762541516947,0.26620150919711516,0.24812283114162395,attentive_no_understanding
-2.4882780528202435,-2.5139269681866403,0.048345603648496174,0.05533445857743872,0.2730819333917346,0.2806232497744116,attentive_no_understanding
-3.24335249154616,-3.281444581716095,0.0008647906314607348,0.0010878663075093806,0.24456301160728766,0.2679325243186124,attentive_no_understanding
-3.2323787052226263,-3.2703088303057246,0.0008698119990156705,0.001083599890496405,0.24533594359842295,0.26812177036451323,attentive_no_understanding
-2.175849085944813,-2.2290294226089538,0.002026573140689182,0.001796479361524666,0.33789602095614096,0.3298386616334869,attentive_no_understanding
-1.9089404591832468,-1.9907543403825367,0.00162955660349364,0.0015238436135092085,0.2914008304580152,0.3161174624268172,attentive_no_understanding
-2.1429558068964174,-2.3675097945785715,0.04437282429440613,0.03668859133093533,0.29705889971349664,0.2876867853027799,attentive_no_understanding
-2.9101516078889538,-2.8535912442496425,0.05042968612933838,0.05541626371456208,0.2758703551112364,0.28280717801314686,attentive_no_understanding
-2.505907950264256,-2.3655292964922596,0.0019891696912707818,0.0018195561472198396,0.25539201040021864,0.25621112230503335,attentive_no_understanding
-2.9847100084375318,-2.9775233545146538,0.0011893523817952552,0.0010147804588831093,0.2606255018125833,0.2456803020730253,attentive_no_understanding
-3.2067137200195446,-3.2491846834904026,0.002931953617174951,0.002472014693085678,0.2589530984058168,0.25433183547663274,attentive_no_understanding
-2.652515135645537,-2.637862756494197,0.06351886112890988,0.07917392476827971,0.3387248422244821,0.346144608455325,attentive_no_understanding
-3.456452597816314,-3.1564355108575013,0.03536068231258936,0.03708558955861814,0.18732713416236568,0.19657082004658075,attentive_no_understanding
-2.9166953734436754,-2.784179197754267,0.07497038146961559,0.06329536467585153,0.31224779908420414,0.3099666370402757,attentive_no_understanding
-2.5943425657086308,-2.5130747998005845,0.0010971935423188008,0.0013702982237885342,0.2602847847080616,0.2738125058203154,attentive_no_understanding
-3.018242733891205,-2.9795194877213658,0.0026423527814323513,0.0029547850705012963,0.27799419644903206,0.28267910019824843,attentive_no_understanding
-2.065263932491386,-2.194472789355474,0.002099348983239206,0.0017342144631491319,0.34848972110109694,0.345642387585464,attentive_no_understanding
-2.734673261454519,-2.7527703648537756,0.0020995409351414417,0.0022855797681645895,0.2800962345195122,0.29166552216319586,attentive_no_understanding
-2.8426101251075058,-3.0191994960747754,0.0016973359944017564,0.0016567982417393617,0.2309129079770947,0.22556987075093884,attentive_no_understanding
-3.044090958465261,-3.6000061412887203,0.0015468273464189068,0.0013153420644493926,0.19210987379969188,0.16241663299192396,attentive_no_understanding
-3.022608655265511,-3.6705677040211597,0.03440071065555371,0.03434064034517446,0.18686557464153414,0.1590540912493315,attentive_no_understanding
-2.9633282051471475,-2.886118782574212,0.02699795903417561,0.01974956624222976,0.290495351621335,0.2704906323277526,attentive_no_understanding
-1.7245200576841075,-1.9289690031927746,0.001504503550504391,0.0011655276267732767,0.3516148986752417,0.3444545484596469,attentive_no_understanding
-3.3257930100570983,-3.7043386940029484,0.0015281492029706482,0.0013362025725994818,0.17983791879963348,0.15908874440738455,attentive_no_understanding
-2.1623931298073726,-2.3095000263582595,0.001491471068768503,0.0013504613060791822,0.23178252947116565,0.21987349262219877,attentive_no_understanding
-3.0166685067736414,-2.618387485979754,0.0013397516452285368,0.00146547503961137,0.18067521759705796,0.20442908961096498,attentive_no_understanding
-3.912476225562433,-4.178566394216295,0.0013021273287418347,0.0009807714697060322,0.2066498237851429,0.19456885523534145,attentive_no_understanding
-2.9931913973680633,-2.954877315791393,0.02286007062788147,0.028904817228031846,0.2161948306757773,0.2288180646180635,attentive_no_understanding
-2.648831258894194,-2.5688979483423355,0.0010690443638586519,0.001347731054886115,0.25233930130448345,0.2662111277142698,attentive_no_understanding
-2.0391646779588752,-1.903020571436621,0.0014966408336763684,0.0017025246776813635,0.32306116191567313,0.2912439022148904,attentive_no_understanding
-3.1970384994221615,-3.672357626114002,0.0015180263902961494,0.0013152825172781859,0.18237593818903075,0.15837750574338683,attentive_no_understanding
-2.277560849378408,-2.498720352872052,0.053081639667017434,0.043237522193008776,0.32831990142423767,0.30984520404257093,attentive_no_understanding
-2.1675644820093156,-2.316100637317249,0.0014894695013440793,0.0013563678752160962,0.230933262812107,0.21957991343427058,attentive_no_understanding
-2.728227883084238,-2.86047001862949,0.0012286484621174916,0.0009428497356781194,0.23778862609695875,0.22189038066858074,attentive_no_understanding
-3.0509315961924286,-2.684591818092384,0.03570068085985271,0.032776067057818374,0.18978859001756077,0.20578443236884741,attentive_no_understanding
-2.025409512701326,-2.1964616926620844,0.04715348268690531,0.03687036472401315,0.3260380974524549,0.3057956041640545,attentive_no_understanding
-2.701107580799791,-2.8153592908232397,0.030609950751402742,0.022872161743393127,0.2400094896018234,0.23034777628394326,attentive_no_understanding
-1.6349204768661583,-1.6831678686728273,0.0016970347518890242,0.0014786196323958057,0.3208943579248332,0.36800002938395887,attentive_no_understanding
-2.96627972100185,-3.0371912770875658,0.027881744987279494,0.019368058542971134,0.2751379187007676,0.261781461082286,attentive_no_understanding
-2.505907950264256,-2.3655292964922596,0.0019891696912707818,0.0018195561472198396,0.25539201040021864,0.25621112230503335,attentive_no_understanding
-2.1528814532032885,-2.0317020930277097,0.0017406465651894037,0.0021253555241379325,0.34820842379693245,0.34861481146931955,attentive_no_understanding
-2.7719474915708733,-2.8442100502968493,0.0012463174585442716,0.0009480372396174129,0.2392202240130211,0.22355537561930794,attentive_no_understanding
-3.0686553314635314,-3.096136021291377,0.002545332158956801,0.0022044443044839136,0.25963615052115224,0.25338076185234304,attentive_no_understanding
-2.537018039901361,-2.2299743783415504,0.0013514393458670757,0.0014152544245697005,0.20318272143627408,0.22357379313658593,attentive_no_understanding
-2.136123410492747,-2.3351036268162213,0.0019525016631412185,0.001630675986514948,0.32600143080012317,0.33091582368978784,attentive_no_understanding
-2.8322397789891793,-2.936324441439281,0.05206661419060719,0.054278637123816434,0.273950652035764,0.28096245288055055,attentive_no_understanding
-2.71526119647766,-2.7323036950614346,0.002593553882808132,0.0031511122255760827,0.31720878034965005,0.32433086554552326,attentive_no_understanding
-2.7200716639446414,-2.6482086283690407,0.0015207487351329549,0.0016077926563694608,0.22405411570373063,0.22922417795954747,attentive_no_understanding
-2.6812013689294507,-2.7977631020551077,0.030878839951276604,0.022929148216878022,0.24303676671894928,0.23227119385533596,attentive_no_understanding
-3.000228434371613,-2.964845562322327,0.0011230752577632921,0.0008033694412474576,0.2788001987209097,0.260924196644204,attentive_no_understanding
-2.170841792959664,-2.3166430325636838,0.0014858048928513478,0.0013578467625755513,0.23031695729209126,0.21945229809799646,attentive_no_understanding
-3.3174343068747634,-3.8975939016354175,0.001530752843465661,0.001322556259584078,0.17837870023083324,0.15119211005449681,attentive_no_understanding
-2.6941356249463917,-3.084673190830959,0.08275715350957459,0.056359975485735916,0.3281040438105491,0.2935963560733518,attentive_no_understanding
-2.5405968715516707,-2.4432645467675216,0.0009758102873008901,0.0012575442814006708,0.2535898105053417,0.26719908851296614,attentive_no_understanding
-1.8750191155306242,-1.9439427993433127,0.0016406880425102136,0.001538058336263034,0.2943555238077485,0.322138837640612,attentive_no_understanding
-2.077218254578486,-1.9272256286493998,0.0014896543234731068,0.0017135769782283645,0.3192805112821469,0.2908823198788505,attentive_no_understanding
-2.6963380361212277,-2.8135107949438725,0.0012234206697950914,0.0009381320500644774,0.23832519908115865,0.22199128564655335,attentive_no_understanding
-2.0060854568030226,-2.242473133711452,0.04004066043676937,0.03311150201037803,0.32542951594493197,0.2935104896439065,attentive_no_understanding
-2.221016498453289,-2.025159516738821,0.0014113907494257628,0.0016408339733067062,0.2786621647001782,0.2807819070484936,attentive_no_understanding
-2.6366315218697007,-2.451330920691571,0.002647259223705291,0.003615010692390765,0.316468218897941,0.34109065891300994,attentive_no_understanding
-2.956118148867231,-2.913263293635742,0.0022913956090057203,0.0026468051332285284,0.27499587202600817,0.2863918761084461,attentive_no_understanding
-2.0830327965863593,-1.98329110490701,0.0017935006716626259,0.0021242440812479315,0.36284753955550547,0.3564730656545601,attentive_no_understanding
-2.5637633646299287,-2.22397124503121,0.03712823232304963,0.05546680681484923,0.2866781172152728,0.3120212975075255,attentive_no_understanding
-3.148650218421572,-3.350693636894601,0.0025620907921185534,0.0019953161574061706,0.265022805615419,0.24438736043610335,attentive_no_understanding
-3.1406453956620206,-3.1147351022917307,0.0008461043536698404,0.001062049314279791,0.25193176823301605,0.27603595168177436,attentive_no_understanding
-2.8583941397322876,-2.9119547437761404,0.003128533265509622,0.0024565773980264613,0.30364594260998495,0.2882595454030005,attentive_no_understanding
-2.7225585528288017,-2.5864290846697537,0.002286632223526873,0.0020677386217203453,0.25770659807437873,0.25900959810923213,attentive_no_understanding
-2.5085433454746573,-2.1927560446047925,0.03715553900588556,0.055349391986069446,0.2929307150040504,0.315655698793855,attentive_no_understanding
-2.13561742711528,-1.9457364137388256,0.0014955243096291186,0.001719324135651857,0.3044878105329109,0.2957929514112423,attentive_no_understanding
-2.898974125818927,-2.7857281161707763,0.0026052176363596264,0.003360281754647739,0.307242391705805,0.3220971747369424,attentive_no_understanding
-3.2588669844416427,-2.7878968835207427,0.0013228060203071374,0.0015568744378437155,0.17847897504246318,0.2052159249438346,attentive_no_understanding
-2.6569530725081862,-2.4018372377293615,0.059774282493037546,0.0801240060719113,0.3356351740000776,0.36173466169270624,attentive_no_understanding
-2.6515916535247337,-2.5216501401571367,0.0010828088587542797,0.001376129539255431,0.25848028432110837,0.27364846927597075,attentive_no_understanding
-2.6574299763030447,-2.64543213033394,0.0013156712056153286,0.0010815924369729764,0.25570129738617314,0.2523192004813009,attentive_no_understanding
-2.1819275455347067,-2.0543726157818774,0.001747650960516865,0.002109231841609456,0.3423487413839236,0.3431447186741239,attentive_no_understanding
-2.722758464632168,-3.0185519050146334,0.08459868517901416,0.058338895817316896,0.3261718826225868,0.2991110270298336,attentive_no_understanding
-3.188274713041941,-2.7555434102519305,0.001320401731271368,0.0015614180760565714,0.18126773876024865,0.2072633095092358,attentive_no_understanding
