inner_left_norm,inner_right_norm,tilt_left_norm,tilt_right_norm,left_ear_norm,right_ear_norm,label
-0.16737058362055107,-0.1612836363727105,-0.13861024881458825,-0.14481975363518826,0.119750815065118,0.12161165543143612,attentive_no_understanding
-0.14538935478737014,-0.1465983541770985,-0.1204798416520331,-0.113284385749873,0.12931303594816462,0.12447926850110681,attentive_no_understanding
-0.1200818861398208,-0.15433238369279087,-0.11848341649834022,-0.1089099348216617,0.09199206767504806,0.0993181849205091,attentive_no_understanding
-0.15617987162339753,-0.08885133417315662,-0.09763007037214196,-0.13803096975039988,0.1385631704391034,0.13063037581869438,attentive_no_understanding
-0.22672414229612353,-0.08547117435265456,-0.09048731242008952,-0.17919945800107281,0.15343764481776334,0.142780951338896,attentive_no_understanding
-0.11195014901323629,-0.10178625213362599,-0.10422509587919468,-0.10966346999580578,0.06891109628413515,0.06621909352184101,attentive_no_understanding
-0.15558124381013208,-0.1383559232508665,-0.10599935508121734,-0.12611449630993996,0.11849835299485638,0.12046573453033095,attentive_no_understanding
-0.15073648268205223,-0.09098737318612543,-0.09329311482668372,-0.12851491813071667,0.15563392761829545,0.1514738887206002,attentive_no_understanding
-0.10386614894965178,-0.1276672518460173,-0.10890683189908641,-0.09310994169400763,0.06076050873567272,0.06058343715451142,attentive_no_understanding
-0.10987313202538888,-0.07976948193646737,-0.09359923033178773,-0.10696379688413905,0.07354815157741555,0.07139040435500198,attentive_no_understanding
-0.17571889577359737,-0.0969222921905971,-0.10906563965894547,-0.15669420596953643,0.15822126785691354,0.15062778709388727,attentive_no_understanding
-0.13595430616846083,-0.10121791746401264,-0.08112540344498095,-0.11143565750678408,0.07524565896251549,0.07577723353164867,attentive_no_understanding
-0.15740233713827348,-0.15988500960160898,-0.13423207400395287,-0.1355715480349466,0.10509180101426845,0.10837264507066903,attentive_no_understanding
-0.23096402760692444,-0.10682331253274754,-0.08861811079409349,-0.16583265249612683,0.15110192974676429,0.14039538373078164,attentive_no_understanding
-0.24685340025398878,-0.24386797865127957,-0.12874395999161806,-0.14505152654279363,0.14821554882627477,0.15009812086888244,attentive_no_understanding
-0.2606134256058451,-0.290216539961065,-0.1534547461655323,-0.11996314325399214,0.13225463644781354,0.13076482740970233,attentive_no_understanding
-0.17925836165505474,-0.18863047038603295,-0.13924730083245435,-0.13686552743492603,0.11687271614580408,0.11466641952647577,attentive_no_understanding
-0.09837446598505487,-0.12135391484952181,-0.1114902256996865,-0.09650138299013775,0.061806891482019496,0.062073997195554884,attentive_no_understanding
-0.1883553564637452,-0.14974853900837512,-0.103573119724314,-0.12224350368797864,0.13943275384916998,0.13330657713199642,attentive_no_understanding
-0.19332487860446324,-0.14953658864935102,-0.12367640502762156,-0.15103948649249216,0.13320407399787743,0.13276505920873732,attentive_no_understanding
-0.13516857570025034,-0.13100536678875147,-0.15371320321432083,-0.15031942060187434,0.12429360199547906,0.12152429033613664,attentive_no_understanding
-0.08279126025402066,-0.12584624358890936,-0.10545438741670025,-0.06886375407337106,0.0963311628840295,0.09812472322537082,attentive_no_understanding
-0.17825199952896517,-0.16575135227755475,-0.1308068365015676,-0.13903616401370927,0.12532114868354688,0.12707324012987953,attentive_no_understanding
-0.278233894799247,-0.2696105248145382,-0.1421155157623505,-0.13580422340007217,0.14599284350834033,0.14235214372055938,attentive_no_understanding
-0.15959101338717707,-0.13646048703786257,-0.11768193042267407,-0.14388825664474963,0.14132208650972905,0.14232458184910016,attentive_no_understanding
-0.17841063447102123,-0.09080073687454057,-0.10037844060583373,-0.15210711607476524,0.15995294624923234,0.1508080488478609,attentive_no_understanding
-0.10429307637530016,-0.17938904457174837,-0.15004023381370934,-0.11280927193566576,0.14469021788992498,0.15165662160344845,attentive_no_understanding
-0.19450064705679296,-0.1517203560158373,-0.12290617272652585,-0.15196280121731895,0.12488636761237026,0.11900628138500187,attentive_no_understanding
-0.20646250377385128,-0.07713361475774719,-0.0708087413486065,-0.14816813857377886,0.16491902382115545,0.15176040185747375,attentive_no_understanding
-0.15511851779365907,-0.21574821016920007,-0.15627137558685927,-0.1124147244510651,0.10888707201732276,0.10645174656679698,attentive_no_understanding
-0.1792664237122279,-0.15415714728078378,-0.13024698833704848,-0.14437037036536532,0.1363192199152486,0.1360656145357136,attentive_no_understanding
-0.11184456713979574,-0.23058228117458884,-0.16263116786623424,-0.09439550843349963,0.14064980943896702,0.1514173708814886,attentive_no_understanding
-0.12717816046669658,-0.15796482169657047,-0.13837160498662693,-0.12973398275692896,0.14966351430793212,0.15414856469782956,attentive_no_understanding
-0.12620475504562273,-0.1536454444883975,-0.0960651131926398,-0.07838170185174231,0.07563214703959058,0.07585158175456105,attentive_no_understanding
-0.10516471981507007,-0.18085292051657706,-0.15883357555816743,-0.11716741561640603,0.15864098526916987,0.16429493242305535,attentive_no_understanding
-0.1723266369681937,-0.14738372002727151,-0.11362739532589956,-0.1268443272971318,0.13209968495153376,0.12776547753459563,attentive_no_understanding
-0.14017964263300245,-0.07183427264667089,-0.10263599516363738,-0.1472231851054969,0.11924912683942887,0.11381485562265944,attentive_no_understanding
-0.10874548692434682,-0.08514983390345188,-0.09154629491646134,-0.10198578323002498,0.06790561043781905,0.06530558379806847,attentive_no_understanding
-0.14872345650469831,-0.21306173992743585,-0.12490220216716752,-0.0912737789797433,0.12173762944089178,0.13294992771661937,attentive_no_understanding
-0.16696373797423508,-0.2072990438716726,-0.11724933958802988,-0.10069378739071182,0.11600037418737918,0.1255183518957862,attentive_no_understanding
-0.13462636665388816,-0.15555199687181426,-0.13458931657291132,-0.1274122474383954,0.14782002824864504,0.14915681220480984,attentive_no_understanding
-0.13956599415429521,-0.16742593770987732,-0.13139121607812498,-0.10858694636272084,0.13381056714977452,0.13518269927154195,attentive_no_understanding
-0.2326974023751231,-0.20230453199394333,-0.11098047487350447,-0.134932599152637,0.12040748083459174,0.1175753244510762,attentive_no_understanding
-0.17710114256302587,-0.20925208444401974,-0.14874912654712616,-0.1301730953083011,0.11626401769498,0.11467785112076663,attentive_no_understanding
-0.12616720980528226,-0.16995084706236835,-0.1349459677860685,-0.11375259853307645,0.16657609634124818,0.17351122539206076,attentive_no_understanding
-0.19555914592820758,-0.29531889444870746,-0.1624893022963518,-0.1020480963575271,0.11356930647959766,0.12562976249277022,attentive_no_understanding
-0.13895796403027383,-0.09865570406280491,-0.07924508371668679,-0.11522999815133676,0.07792877507336504,0.07800814816339455,attentive_no_understanding
-0.17893382605858962,-0.08025599012645514,-0.07562773117149041,-0.13478176684022888,0.15790599396533977,0.14621514155923668,attentive_no_understanding
-0.11614866460926838,-0.23639937850215725,-0.16350077937436586,-0.09480807887914736,0.13918135705587287,0.15003179210299777,attentive_no_understanding
-0.16318216533325905,-0.20413060628162372,-0.11994239981901093,-0.10309617813577499,0.11646881531132244,0.12279374225206517,attentive_no_understanding
-0.15426787988233268,-0.1832285404918319,-0.14436669648286068,-0.12973776555587818,0.12332216924963679,0.12928344952060236,attentive_no_understanding
-0.0931138761099568,-0.2426433380632752,-0.13159898010300525,-0.04224487030493762,0.1463883687079841,0.17259009780489065,attentive_no_understanding
-0.1849931177642362,-0.15678819552272766,-0.12812696908917168,-0.1487542643747565,0.12264748429559363,0.11893682672595825,attentive_no_understanding
-0.14100828397331613,-0.23822391321683348,-0.11038596287370239,-0.05745915188377965,0.13087427426442283,0.14800262648320758,attentive_no_understanding
-0.13917875413690572,-0.11058822423618057,-0.13156944506987403,-0.13869562707347405,0.10376708990929975,0.09558700171706491,attentive_no_understanding
-0.1637996997966049,-0.08741718546461506,-0.08275265980169039,-0.1294888183511849,0.1496738798547045,0.14103577982690838,attentive_no_understanding
-0.08878767466860633,-0.11002722214888079,-0.1311811709134834,-0.11400089028438404,0.12256108732196869,0.1219931414708381,attentive_no_understanding
-0.04248441160583449,-0.19504323690245357,-0.1449602542676959,-0.05655699797017101,0.12797654037392245,0.14757780763637848,attentive_no_understanding
-0.16602056250851016,-0.193738514991476,-0.11311609178013196,-0.09678068441163305,0.17125644546277255,0.17344779004503091,attentive_no_understanding
-0.1880144267612732,-0.1699622366588921,-0.1313675428796171,-0.1426128758783299,0.10619206855455632,0.10684581892307987,attentive_no_understanding
-0.2528910330904732,-0.2182457388231703,-0.12008587364095455,-0.15715023003723522,0.15330637313476544,0.15258046143444973,attentive_no_understanding
-0.16783461035340563,-0.16122311948437648,-0.13872257436000293,-0.14536883391782213,0.11933441818656687,0.1211045465328558,attentive_no_understanding
-0.16291136007022833,-0.13635843340697298,-0.1445408295758735,-0.15899070602827076,0.11695953986349218,0.11570927304310039,attentive_no_understanding
-0.08625396536954069,-0.10643785143871724,-0.12713734590190134,-0.10817684002920037,0.13509760432854626,0.13431024306996947,attentive_no_understanding
-0.11891343148116917,-0.25301680339738597,-0.12321997807171041,-0.04331042099166335,0.13752275113628162,0.1626819699579966,attentive_no_understanding
-0.07837151201385531,-0.12242767489102307,-0.10771966274085297,-0.0710798827086379,0.10187679963846177,0.10346322491961658,attentive_no_understanding
-0.09137547623057259,-0.11067822624971861,-0.13188107716721836,-0.11789398232489755,0.1248452731473545,0.12480703333560005,attentive_no_understanding
-0.10296776978781541,-0.13733304391715637,-0.14082602137834885,-0.12588291041512756,0.09651006089133134,0.1022721955003005,attentive_no_understanding
-0.1355007019099978,-0.15534741452186382,-0.13153771287705615,-0.12368948145816447,0.127722693269034,0.12814737387840733,attentive_no_understanding
-0.15936695884037008,-0.11914541464466016,-0.07846824744839706,-0.10881843457274669,0.08890628562669539,0.08197559533807217,attentive_no_understanding
-0.14315954895588512,-0.12701787221394323,-0.1395034566757626,-0.14701983152436335,0.1068638563058114,0.10377884516195185,attentive_no_understanding
-0.17427508356456878,-0.12795911126108833,-0.10597776312074238,-0.13655618255910787,0.1303751350830818,0.12619423209486447,attentive_no_understanding
-0.17127180867706646,-0.15247221766859415,-0.1110519780273768,-0.12218601075717402,0.11999440001378263,0.11817506458885078,attentive_no_understanding
-0.11685083155603096,-0.15751400231639887,-0.12447584701975146,-0.0932287345498725,0.09745032773526201,0.09959467163553297,attentive_no_understanding
-0.08085360859423678,-0.09818662125472641,-0.09962705503523324,-0.08269323328304867,0.09320175466682577,0.09227381508237051,attentive_no_understanding
-0.2550040726041218,-0.24071675838422224,-0.1279911719554194,-0.1530351529147105,0.14869122010017113,0.15137796629295344,attentive_no_understanding
-0.12844477210981922,-0.07042997888945728,-0.08523437540885588,-0.11456108187018847,0.08019378706863074,0.0724960815953756,attentive_no_understanding
-0.0971742124221541,-0.13499075335318228,-0.10425529292376846,-0.0812780568575342,0.0887474328044653,0.09103516650498687,attentive_no_understanding
-0.15285898536327466,-0.17965794650554848,-0.11531322463697372,-0.10949245833005986,0.11422668371010142,0.12333755882100782,attentive_no_understanding
-0.10090080593557607,-0.12348537279415253,-0.11115677115441454,-0.09650156309587177,0.058698899529041705,0.05918355335749809,attentive_no_understanding
-0.13116161292049044,-0.1579632242794351,-0.16023323853428267,-0.13951457280244356,0.11665687999419178,0.11480907892697598,attentive_no_understanding
-0.14545749655610582,-0.16151027083581512,-0.11686049102769479,-0.10120690417778924,0.1293588256379095,0.12605256779134472,attentive_no_understanding
-0.13522433135885298,-0.15427346983670226,-0.13209803672256182,-0.12464995238106175,0.12594132048549242,0.1263931742702577,attentive_no_understanding
-0.1429617426052335,-0.14415657713301633,-0.11974133673806148,-0.11274759051490432,0.13050931347074818,0.12559477406031486,attentive_no_understanding
-0.2304760147549502,-0.10611890255490275,-0.08849877991422368,-0.1655254664058774,0.15121298121965643,0.14029193421770386,attentive_no_understanding
-0.17226440183725159,-0.16516800736923304,-0.13623245715101978,-0.1407898441742332,0.11281532566758237,0.11359603081814738,attentive_no_understanding
-0.16703337908718327,-0.08708093931407777,-0.08535883232044829,-0.13253911212147884,0.15448031425080988,0.14230361659132806,attentive_no_understanding
-0.25380630257309056,-0.10794758185337072,-0.048770603632357946,-0.142325654947452,0.14914679498387648,0.12443291632152476,attentive_no_understanding
-0.16656155350014912,-0.14407743556942434,-0.11118398918287155,-0.12455497813119089,0.1282187401022311,0.12491209913925587,attentive_no_understanding
-0.12371114847968566,-0.1468000206079991,-0.15000575292129675,-0.13933429016806384,0.1187698812513103,0.1185882667373446,attentive_no_understanding
-0.18710902624288742,-0.07775650052415016,-0.10296349638949998,-0.16838906994915048,0.16909606757988155,0.16049422748433012,attentive_no_understanding
-0.19260659444555456,-0.1639205458487155,-0.12261520745166704,-0.1497505637053943,0.10385274517039338,0.10125535309318835,attentive_no_understanding
-0.07541352733271814,-0.15460560774671356,-0.12070304755801435,-0.06605953145543386,0.08532865400520352,0.091454785842132,attentive_no_understanding
-0.13487831899513988,-0.15389653761734629,-0.13871010830910538,-0.13422498672807393,0.09679622827480591,0.09927525634108804,attentive_no_understanding
-0.12049581444348581,-0.12235557476776905,-0.09523137770149172,-0.0961596652134902,0.0857655753364954,0.08303486290536652,attentive_no_understanding
-0.13595430616846083,-0.10121791746401264,-0.08112540344498095,-0.11143565750678408,0.07524565896251549,0.07577723353164867,attentive_no_understanding
-0.16045251429497442,-0.16073367309306985,-0.132509528276542,-0.13462765412125421,0.10998663288011871,0.1084011048257584,attentive_no_understanding
-0.08251245877264472,-0.10056436081362909,-0.10030226770430152,-0.08296681726509214,0.09232564566531422,0.09141597213622477,attentive_no_understanding
-0.11194064634565393,-0.08821161397427335,-0.09821959212380087,-0.10781463744354358,0.07227685473486808,0.07071424919128928,attentive_no_understanding
-0.12852316050505647,-0.14348642715629992,-0.12069975646057848,-0.11796488651181876,0.14473614371343638,0.14601731444387414,attentive_no_understanding
-0.16304843814997025,-0.20419445174472192,-0.11924485899944207,-0.10159072820852563,0.11828381632603618,0.1242845921850962,attentive_no_understanding
-0.15392553380207855,-0.18242359920475723,-0.1439077456769625,-0.12943213042483626,0.12412657790480688,0.13015242442839037,attentive_no_understanding
-0.13627391964664295,-0.15841636892605301,-0.13380895721097438,-0.1271142028082011,0.14759586179407555,0.14972994534199482,attentive_no_understanding
-0.09324184926056775,-0.18838030768692,-0.14885288693216164,-0.10193081152217551,0.1338276062110516,0.1440274041524863,attentive_no_understanding
-0.12656966202236805,-0.1463427253960319,-0.11374023410260217,-0.11211084349766265,0.09126958642180003,0.0980500569814404,attentive_no_understanding
-0.109500141625886,-0.18217777467477253,-0.15617320008387697,-0.11546782668320178,0.1537504403361843,0.1577360628492475,attentive_no_understanding
-0.10578011328235778,-0.14742956213779013,-0.15375228837091995,-0.1297890579880945,0.10607573257051721,0.10593184129697275,attentive_no_understanding
-0.15893270485078062,-0.19764294647034017,-0.11891298924648078,-0.10322153469575501,0.12370523898289493,0.12956632029386989,attentive_no_understanding
-0.0727436231096833,-0.12693063870989865,-0.13837943273000225,-0.10144561336424404,0.1315502410609578,0.13392378354915493,attentive_no_understanding
-0.12389484833156875,-0.14719289479080225,-0.14999084676828292,-0.13918776833902835,0.1187805959581135,0.11870835893854627,attentive_no_understanding
-0.1100631712753775,-0.18394773456958052,-0.15695523962758604,-0.11608617217904636,0.15453722764689626,0.15861389736353615,attentive_no_understanding
-0.1768340853040006,-0.20350929857045097,-0.1454015301609936,-0.13163250830561954,0.1179581528909135,0.11639874699513299,attentive_no_understanding
-0.13697039128581923,-0.15022622103136005,-0.12439663711626457,-0.10916273536724408,0.12441512870817743,0.12233667377717075,attentive_no_understanding
-0.24260329883623102,-0.29833324304253533,-0.16342749322409733,-0.11529669258174079,0.13229160920179406,0.13255984252863331,attentive_no_understanding
-0.24048978020552803,-0.29683841515629195,-0.16275245547166037,-0.11475516803796533,0.13131298746862075,0.13237948457168697,attentive_no_understanding
-0.12999731434003675,-0.15339087105133273,-0.13707167138549725,-0.13014140145284825,0.15505139497808923,0.15759202433613728,attentive_no_understanding
-0.12528747839368398,-0.22646167246178342,-0.11702934080508254,-0.061193827177240714,0.14030711715029248,0.16064343961616276,attentive_no_understanding
-0.09106132261141982,-0.170159168745239,-0.1364171672249532,-0.09005807384703544,0.11463994032602177,0.1231410510549825,attentive_no_understanding
-0.17700197904260062,-0.16501488359600142,-0.1310386288646321,-0.13873011591059245,0.12323121597273952,0.1245088957463016,attentive_no_understanding
-0.15523509086202728,-0.1276032770550786,-0.09018976987286097,-0.11813014423849569,0.11783345139360527,0.12010935523468284,attentive_no_understanding
-0.22230188900039108,-0.19701736715363977,-0.11867657498429428,-0.1365767694879928,0.1332772683078988,0.1280827026310347,attentive_no_understanding
-0.1346081674170875,-0.14843103724591306,-0.1395493950840277,-0.13615678950536594,0.0977946200285732,0.09876127724895342,attentive_no_understanding
-0.14426169811689368,-0.12928506042030688,-0.15351307951821883,-0.1554674475929013,0.13244570167301598,0.12804214543590875,attentive_no_understanding
-0.11842200318216749,-0.09673486463676705,-0.11236049213258371,-0.11963551302267057,0.07488008789813226,0.06758075549755739,attentive_no_understanding
-0.16192345262068117,-0.13248032585009709,-0.13658225872606045,-0.15936199491744696,0.11907172379204468,0.11742948454912265,attentive_no_understanding
-0.17073696860146734,-0.14402394962714324,-0.11340020781084408,-0.12809210728936038,0.13347621121257616,0.12906982753884838,attentive_no_understanding
-0.14349745357591875,-0.12758787037979633,-0.1399722091643127,-0.1472425899021706,0.10757421925839167,0.10430983770291151,attentive_no_understanding
-0.1100631712753775,-0.18394773456958052,-0.15695523962758604,-0.11608617217904636,0.15453722764689626,0.15861389736353615,attentive_no_understanding
-0.151678986950135,-0.17952004924617568,-0.1422658674551157,-0.1279609816181491,0.1251581733762548,0.13110382644713828,attentive_no_understanding
-0.1267887461961789,-0.14741662927812055,-0.1158393777019816,-0.11224272690158883,0.09481397987113185,0.09925469693245662,attentive_no_understanding
-0.09508269720395285,-0.12162820033878377,-0.11186576222690586,-0.09421328901967273,0.0650029596753616,0.06551473298747998,attentive_no_understanding
-0.11466879435864569,-0.1632056921112149,-0.10964491923833004,-0.08098367200124541,0.0671069848831683,0.07415058569758465,attentive_no_understanding
-0.25963992347515813,-0.23182687378466124,-0.12168960670547585,-0.155721690835905,0.14858175377853836,0.1502645754087584,attentive_no_understanding
-0.08519970971647539,-0.19942631873359956,-0.15360017812222976,-0.08290445137593305,0.16103851914801318,0.17610083044939345,attentive_no_understanding
-0.10542836499133985,-0.12058433123562236,-0.11005965500189543,-0.09927651173493306,0.06210101251870572,0.06140737484650652,attentive_no_understanding
-0.09414913455584016,-0.11655850954069324,-0.09943194392647133,-0.07670828065279944,0.1033774780894425,0.10098717019329703,attentive_no_understanding
-0.12503651441914512,-0.10627137630531196,-0.08527002565614888,-0.105711865306505,0.07995787622230416,0.08287722329954894,attentive_no_understanding
-0.20798278447006344,-0.2650696229712518,-0.15309084148125626,-0.12289126497291535,0.09226230665575778,0.09746939322294795,attentive_no_understanding
-0.18646798040319842,-0.17333787099223472,-0.11287496755534676,-0.11171996849832391,0.11909741413849734,0.11383801411056983,attentive_no_understanding
-0.17132740199692822,-0.14572149376360768,-0.11304164987342535,-0.1266220255668554,0.1302769186690297,0.1258306932339336,attentive_no_understanding
-0.2521457011442869,-0.10740759281521244,-0.04789805068889745,-0.1402380285045101,0.15086061493468494,0.12543817589247325,attentive_no_understanding
-0.09812885740672173,-0.12007840603452861,-0.10945523266845317,-0.096311762190335,0.061474773800901494,0.06253857050080854,attentive_no_understanding
-0.1155564031529499,-0.1838887061637803,-0.15242385912600442,-0.11001508632132326,0.13173517341169155,0.13380730819352615,attentive_no_understanding
-0.09381738683396874,-0.11637463279286187,-0.09939302925584431,-0.07680615866500703,0.1028041622792199,0.10056702475079232,attentive_no_understanding
-0.16064808191642718,-0.2006322956796742,-0.11833906780396893,-0.1025342804945546,0.1176038284580021,0.12407102706857141,attentive_no_understanding
-0.15976055142222276,-0.12035006480614187,-0.07752886479758458,-0.10757616477274265,0.08969468605326568,0.08269918551425699,attentive_no_understanding
-0.10635756073884274,-0.17161171490578872,-0.1359547469525487,-0.09516115109879587,0.14133888536443914,0.14431046034298892,attentive_no_understanding
-0.15392322201647105,-0.21374203041632675,-0.12280723031677002,-0.09359569568893047,0.11264480403028988,0.12237027405248833,attentive_no_understanding
-0.08915478724999673,-0.23837674288001567,-0.13210214605168125,-0.042379720357215364,0.14535958485729217,0.1710624076792186,attentive_no_understanding
-0.22368275520161043,-0.2768423773898366,-0.14407677369416877,-0.12654890858898887,0.14430345525192886,0.15326430242446493,attentive_no_understanding
-0.15523509086202728,-0.1276032770550786,-0.09018976987286097,-0.11813014423849569,0.11783345139360527,0.12010935523468284,attentive_no_understanding
-0.17851650430449273,-0.10114936482022058,-0.10854626024545568,-0.1560363320340273,0.15388441570509528,0.14747008223287805,attentive_no_understanding
-0.17455802920753305,-0.19647076119373724,-0.11405034865504239,-0.10963995407231751,0.12572467053071248,0.12975672526804463,attentive_no_understanding
-0.16045251429497442,-0.16073367309306985,-0.132509528276542,-0.13462765412125421,0.10998663288011871,0.1084011048257584,attentive_no_understanding
-0.12389053636443555,-0.10045098183698176,-0.07717731924415192,-0.09837245347963469,0.09614803780330951,0.09893697397481087,attentive_no_understanding
-0.11738008530558362,-0.2371114155401012,-0.16324871604103924,-0.0956179768809269,0.14021626135853604,0.15133401120359993,attentive_no_understanding
-0.14369798710850873,-0.19060967277679228,-0.14752026722944447,-0.12139834445321453,0.11312130616439445,0.12029763653430009,attentive_no_understanding
-0.1344201853670153,-0.13107402703450696,-0.15414350161555762,-0.14996743303787666,0.1237573096009056,0.12098997533854514,attentive_no_understanding
-0.12917447212553895,-0.12038606920217643,-0.10552221669485204,-0.10710008525586659,0.10216789199649387,0.0979057655257683,attentive_no_understanding
-0.15337774117694344,-0.212234230715628,-0.12382851019546741,-0.0952361321591599,0.11435111755872733,0.12368988190264239,attentive_no_understanding
-0.24478696098971203,-0.2416400999841346,-0.12705082961330447,-0.144949086251853,0.14961160517645483,0.15213498755993166,attentive_no_understanding
-0.09393754539878106,-0.11615608448071145,-0.09898278440996879,-0.07665773313458057,0.10248717886467715,0.10034069546826725,attentive_no_understanding
-0.10042236949458386,-0.12329432595701685,-0.1111979087497115,-0.09643781304692756,0.05872325830595694,0.05898398652710136,attentive_no_understanding
-0.11409163341311845,-0.18417067779561097,-0.1668645913152598,-0.1248848014781266,0.1073051481401252,0.10835369791369692,attentive_no_understanding
-0.1883553564637452,-0.14974853900837512,-0.103573119724314,-0.12224350368797864,0.13943275384916998,0.13330657713199642,attentive_no_understanding
-0.12126501141251753,-0.22258884178248606,-0.11675886533899714,-0.06084557355820825,0.14175544690414366,0.1619964583025971,attentive_no_understanding
-0.2542332408217806,-0.10916754911921218,-0.04863751395378068,-0.14199978848900352,0.14946487211537376,0.12510257602579195,attentive_no_understanding
-0.16000379910935073,-0.19646117695290513,-0.11494931182395861,-0.10228678490967226,0.11809393100738456,0.12498751465326005,attentive_no_understanding
-0.0721437347048621,-0.12229720978550317,-0.14302135565811047,-0.10303000653756658,0.12259940977560026,0.1222851608634842,attentive_no_understanding
-0.21249745122401867,-0.12924322047111275,-0.06517146784967805,-0.12001154169887339,0.14755157322475562,0.13341253877033465,attentive_no_understanding
-0.14601235725293166,-0.10535814548816065,-0.13715095590291385,-0.15366011758662146,0.12697705909640034,0.12093741718831663,attentive_no_understanding
-0.1676303966652271,-0.1627346682550483,-0.13870826498695943,-0.1441047117972279,0.1196826292998323,0.12148255391410803,attentive_no_understanding
-0.1756839787019606,-0.09699627901172589,-0.10897749737631493,-0.15665335314174753,0.15813611165758618,0.1506319582277962,attentive_no_understanding
-0.20649369027786907,-0.08770180867244935,-0.08314303625553074,-0.15944834776523217,0.11638949054493829,0.10698905624542762,attentive_no_understanding
-0.17722050104175527,-0.2092344565997607,-0.14862900029111634,-0.13030961077923067,0.11605325898213747,0.11454543267206817,attentive_no_understanding
-0.24893653606983093,-0.28464057949399696,-0.1522801348379618,-0.11680288383176246,0.14388788426062754,0.14293655324989568,attentive_no_understanding
-0.13323413380581076,-0.14081737870187788,-0.14282943901148576,-0.14110134351368084,0.11291146866277739,0.11204826636177015,attentive_no_understanding
-0.15345143581265414,-0.13242536526976376,-0.10580162153390425,-0.13186297861536417,0.11241826744132888,0.11616340304304745,attentive_no_understanding
-0.2083078244778157,-0.08797246914527172,-0.08209056488506243,-0.15912238723163313,0.11912021183857997,0.10939862835156541,attentive_no_understanding
-0.2284500247270784,-0.12225915957231746,-0.06535796548291402,-0.13074794578401538,0.15813662274330587,0.14146519201882668,attentive_no_understanding
-0.16671838448746457,-0.13454830267158677,-0.14699908097549563,-0.162382260423122,0.12457978005224414,0.12143729643852898,attentive_no_understanding
-0.11364652896121209,-0.08868057371757805,-0.09770832055608764,-0.1082031967166431,0.07196759475427693,0.0704389888921227,attentive_no_understanding
